O*NET-SOC Code,Title,dv_rating_alpha,dv_rating_beta,dv_rating_gamma,human_rating_alpha,human_rating_beta,human_rating_gamma,alpha_new,beta_new,gamma_new,dv_rating_new,time_based_score,observed_penetration_score
51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic                        ",0.1290322580645161,0.1612903225806451,0.1935483870967742,0.0,0.032258064516129,0.064516129032258,0.1176470588235294,0.1470588235294117,0.1764705882352941,0.15625,0.14005711406083704,0.0
51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic                           ",0.2068965517241379,0.2413793103448275,0.2758620689655172,0.0,0.0689655172413793,0.1379310344827586,0.1875,0.21875,0.25,0.23333333333333334,0.22454703049962135,0.0
51-4041.00,Machinists                                                                                                 ,0.1632653061224489,0.2346938775510204,0.3061224489795918,0.0,0.1326530612244897,0.2653061224489795,0.2105263157894736,0.2631578947368421,0.3157894736842105,0.25862068965517243,0.1643704972227403,0.0
51-4051.00,Metal-Refining Furnace Operators and Tenders                                                               ,0.0833333333333333,0.1041666666666666,0.125,0.0,0.0416666666666666,0.0833333333333333,0.0,0.0714285714285714,0.1428571428571428,0.06666666666666667,0.0659624020180815,0.0
51-4052.00,"Pourers and Casters, Metal                                                                               ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51-4061.00,"Model Makers, Metal and Plastic                                                                          ",0.1290322580645161,0.1612903225806451,0.1935483870967742,0.0,0.0967741935483871,0.1935483870967742,0.1764705882352941,0.2352941176470588,0.2941176470588235,0.25,0.2530780129732914,0.0
51-4062.00,"Patternmakers, Metal and Plastic                                                                         ",0.0869565217391304,0.1521739130434782,0.217391304347826,0.0,0.1304347826086956,0.2608695652173913,0.1818181818181818,0.25,0.3181818181818182,0.2,0.21821702407121069,0.0
51-4071.00,Foundry Mold and Coremakers                                                                                ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic              ",0.0232558139534883,0.0813953488372093,0.1395348837209302,0.0,0.0348837209302325,0.0697674418604651,0.0,0.0535714285714285,0.1071428571428571,0.06060606060606061,0.07188365214306651,0.0
51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic                                 ",0.0769230769230769,0.1025641025641025,0.1282051282051282,0.1025641025641025,0.141025641025641,0.1794871794871795,0.125,0.1666666666666666,0.2083333333333333,0.14285714285714285,0.09036161103020475,0.0
51-4111.00,Tool and Die Makers                                                                                        ,0.09375,0.1875,0.28125,0.0,0.109375,0.21875,0.1578947368421052,0.2368421052631578,0.3157894736842105,0.23529411764705882,0.2075871565502175,0.0
51-4121.00,"Welders, Cutters, Solderers, and Brazers                                                                 ",0.0784313725490196,0.088235294117647,0.0980392156862745,0.0,0.0392156862745098,0.0784313725490196,0.0263157894736842,0.0526315789473684,0.0789473684210526,0.06666666666666667,0.06008707942232848,0.0
51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders                                  ",0.0454545454545454,0.0681818181818181,0.0909090909090909,0.0,0.0568181818181818,0.1136363636363636,0.1395348837209302,0.1511627906976744,0.1627906976744186,0.1206896551724138,0.1373155775238358,0.0
51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic                               ",0.1764705882352941,0.1764705882352941,0.1764705882352941,0.0,0.0588235294117647,0.1176470588235294,0.0909090909090909,0.1363636363636363,0.1818181818181818,0.1346153846153846,0.20119849046300045,0.0
51-4192.00,"Layout Workers, Metal and Plastic                                                                        ",0.0,0.1304347826086956,0.2608695652173913,0.0,0.1521739130434782,0.3043478260869565,0.0,0.0789473684210526,0.1578947368421052,0.07142857142857142,0.0503210892747739,0.0
51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic                                       ",0.0625,0.1041666666666666,0.1458333333333333,0.0,0.0416666666666666,0.0833333333333333,0.0454545454545454,0.0606060606060606,0.0757575757575757,0.06578947368421052,,
51-4194.00,"Tool Grinders, Filers, and Sharpeners                                                                    ",0.0,0.0333333333333333,0.0666666666666666,0.0,0.0,0.0,0.0,0.0208333333333333,0.0416666666666666,0.027777777777777776,0.03344170874650943,0.0
51-5111.00,Prepress Technicians and Workers                                                                           ,0.0625,0.4375,0.8125,0.03125,0.109375,0.1875,0.1395348837209302,0.2209302325581395,0.3023255813953488,0.26,,
51-5112.00,Printing Press Operators                                                                                   ,0.175,0.2875,0.4,0.0,0.125,0.25,0.0689655172413793,0.2586206896551724,0.4482758620689655,0.2391304347826087,0.2217263173160063,0.0
51-5113.00,Print Binding and Finishing Workers                                                                        ,0.0512820512820512,0.0897435897435897,0.1282051282051282,0.0,0.0641025641025641,0.1282051282051282,0.0512820512820512,0.0769230769230769,0.1025641025641025,0.09615384615384616,0.14603201798506654,0.0
51-6011.00,Laundry and Dry-Cleaning Workers                                                                           ,0.025,0.05,0.075,0.0,0.05,0.1,0.0357142857142857,0.0535714285714285,0.0714285714285714,0.046875,,
51-6021.00,"Pressers, Textile, Garment, and Related Materials                                                        ",0.0,0.0104166666666666,0.0208333333333333,0.0,0.0208333333333333,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0
51-6031.00,Sewing Machine Operators                                                                                   ,0.0465116279069767,0.0813953488372093,0.1162790697674418,0.0,0.0232558139534883,0.0465116279069767,0.0285714285714285,0.0285714285714285,0.0285714285714285,0.038461538461538464,0.029593852911346145,0.0
51-6041.00,Shoe and Leather Workers and Repairers                                                                     ,0.0,0.0588235294117647,0.1176470588235294,0.0,0.0588235294117647,0.1176470588235294,0.0,0.0212765957446808,0.0425531914893617,0.018518518518518517,,
51-6042.00,Shoe Machine Operators and Tenders                                                                         ,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0,0.0217391304347826,0.0434782608695652,0.0,0.0147058823529411,0.0294117647058823,0.02631578947368421,0.04030047895695621,0.0
51-6051.00,"Sewers, Hand                                                                                             ",0.0,0.0416666666666666,0.0833333333333333,0.0,0.0416666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,,
51-6052.00,"Tailors, Dressmakers, and Custom Sewers                                                                  ",0.0454545454545454,0.0909090909090909,0.1363636363636363,0.0,0.0681818181818181,0.1363636363636363,0.0909090909090909,0.1136363636363636,0.1363636363636363,0.11363636363636363,0.05806878248476469,0.01959398197159262
51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders                                                 ,0.131578947368421,0.1578947368421052,0.1842105263157894,0.0,0.1184210526315789,0.2368421052631578,0.0588235294117647,0.1323529411764706,0.2058823529411764,0.16666666666666666,0.17433903751161028,0.039143175778862185
51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders                                                  ",0.1071428571428571,0.1607142857142857,0.2142857142857142,0.0,0.1428571428571428,0.2857142857142857,0.0769230769230769,0.173076923076923,0.2692307692307692,0.19444444444444445,0.1742342608921644,0.04459057939657188
51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders                                     ",0.125,0.15625,0.1875,0.0,0.125,0.25,0.0714285714285714,0.1428571428571428,0.2142857142857142,0.15,0.11559522678285611,0.02167480160384468
51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders                       ",0.0857142857142857,0.0857142857142857,0.0857142857142857,0.0,0.0714285714285714,0.1428571428571428,0.081081081081081,0.0945945945945946,0.1081081081081081,0.10416666666666667,0.11457980719107465,0.0
51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers                ",0.0689655172413793,0.0689655172413793,0.0689655172413793,0.0,0.0862068965517241,0.1724137931034483,0.0294117647058823,0.0294117647058823,0.0294117647058823,0.047619047619047616,0.07678851810333207,0.0
51-6092.00,Fabric and Apparel Patternmakers                                                                           ,0.125,0.46875,0.8125,0.0,0.1875,0.375,0.125,0.34375,0.5625,0.34375,0.32956249268210214,0.0
51-6093.00,Upholsterers                                                                                               ,0.1176470588235294,0.1911764705882352,0.2647058823529412,0.0294117647058823,0.088235294117647,0.1470588235294117,0.21875,0.25,0.28125,0.20454545454545456,0.16506082053707677,0.0
51-7011.00,Cabinetmakers and Bench Carpenters                                                                         ,0.0588235294117647,0.1176470588235294,0.1764705882352941,0.0,0.0441176470588235,0.088235294117647,0.2307692307692307,0.2884615384615384,0.3461538461538461,0.2,0.062120767359007296,0.0
51-7021.00,Furniture Finishers                                                                                        ,0.0,0.0285714285714285,0.0571428571428571,0.0,0.0714285714285714,0.1428571428571428,0.0967741935483871,0.1451612903225806,0.1935483870967742,0.13636363636363635,0.15292619144739844,0.0
51-7031.00,"Model Makers, Wood                                                                                       ",0.0769230769230769,0.1538461538461538,0.2307692307692307,0.0,0.1538461538461538,0.3076923076923077,0.0625,0.125,0.1875,0.14285714285714285,0.14054520088983624,0.0
51-7032.00,"Patternmakers, Wood                                                                                      ",0.2051282051282051,0.2564102564102564,0.3076923076923077,0.1538461538461538,0.282051282051282,0.4102564102564102,0.1428571428571428,0.1666666666666666,0.1904761904761904,0.175,0.17189852499701014,0.037345662066270255
51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood                                                     ",0.0,0.0588235294117647,0.1176470588235294,0.0,0.0147058823529411,0.0294117647058823,0.0,0.0263157894736842,0.0526315789473684,0.020833333333333332,0.01637798616053462,0.0
51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing                                       ",0.0217391304347826,0.0652173913043478,0.108695652173913,0.0,0.0326086956521739,0.0652173913043478,0.03125,0.078125,0.125,0.07692307692307693,0.07072434243170093,0.0
51-8011.00,Nuclear Power Reactor Operators                                                                            ,0.1818181818181818,0.3181818181818182,0.4545454545454546,0.0,0.1212121212121212,0.2424242424242424,0.037037037037037,0.2037037037037037,0.3703703703703703,0.225,0.2917587214288375,0.0
51-8012.00,Power Distributors and Dispatchers                                                                         ,0.0833333333333333,0.375,0.6666666666666666,0.0833333333333333,0.2499999999999999,0.4166666666666666,0.0476190476190476,0.3333333333333333,0.6190476190476191,0.4,0.4672150000065073,0.0
